occID,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,WKSWRK,WGHT_PER,DDAY,KOL,LFTAG,TOTINC,EDU10,HRSWRK,COW,HRSWRK_RAW,TOTINC_RAW,TOTINC_SOURCE,CYCLE_YEAR,SURVYEAR,SURVMNTH,COLLECT_MODE,TUI_10_AVAIL,BS_TYPE
4807.0,3.0,2.0,2.0,4.0,2.0,1.0,52.0,4476.484461538959,1.0,2.0,1,3.0,9.0,5.0,1.0,45.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
7766.0,2.0,2.0,1.0,3.0,2.0,2.0,17.0,1931.280826645552,2.0,2.0,2,2.0,8.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
8377.0,3.0,1.0,1.0,5.0,2.0,2.0,52.0,1981.9734120067312,1.0,2.0,1,2.0,9.0,4.0,1.0,40.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
12027.0,2.0,2.0,6.0,2.0,2.0,1.0,52.0,2776.512882882966,1.0,1.0,1,,9.0,4.0,1.0,40.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
3880.0,2.0,2.0,6.0,3.0,2.0,2.0,52.0,1046.8230714780889,1.0,2.0,1,2.0,4.0,4.0,1.0,40.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
5449.0,3.0,2.0,1.0,2.0,2.0,1.0,52.0,1315.0052503764907,1.0,2.0,1,1.0,8.0,4.0,1.0,40.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
6639.0,2.0,2.0,1.0,2.0,2.0,1.0,44.0,1655.128014084573,2.0,2.0,1,2.0,4.0,4.0,1.0,40.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
15028.0,4.0,2.0,1.0,3.0,2.0,1.0,,1909.0151848246949,1.0,2.0,3,2.0,3.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
13100.0,5.0,2.0,1.0,2.0,2.0,1.0,,1863.5041252176377,3.0,2.0,3,3.0,2.0,,,97.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
7554.0,3.0,1.0,1.0,3.0,2.0,1.0,52.0,1467.569354612947,3.0,2.0,1,2.0,8.0,4.0,1.0,40.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
14030.0,5.0,1.0,1.0,2.0,2.0,1.0,,2081.703853019043,1.0,2.0,3,1.0,9.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
6611.0,5.0,1.0,1.0,2.0,2.0,1.0,52.0,790.680161135391,2.0,2.0,1,5.0,8.0,8.0,1.0,60.0,12.0,SELF,2005,2005,,0,0,MEAN_BS
3362.0,4.0,2.0,5.0,1.0,2.0,1.0,24.0,1044.1385165681963,1.0,2.0,3,,9.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
16458.0,3.0,2.0,2.0,3.0,2.0,1.0,52.0,1283.2106541689243,1.0,2.0,1,1.0,3.0,2.0,1.0,32.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
5418.0,5.0,2.0,5.0,1.0,2.0,1.0,,996.9784873149936,2.0,2.0,3,1.0,9.0,,,97.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
14238.0,6.0,2.0,6.0,1.0,2.0,2.0,,821.4274770993202,2.0,2.0,3,2.0,3.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
3411.0,3.0,2.0,6.0,2.0,2.0,1.0,16.0,969.5027872188712,3.0,2.0,2,2.0,6.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
9453.0,3.0,1.0,6.0,1.0,2.0,1.0,52.0,1161.3417988413648,1.0,1.0,1,3.0,1.0,4.0,2.0,40.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
1661.0,1.0,2.0,6.0,5.0,2.0,1.0,,3917.997228801424,1.0,2.0,2,1.0,9.0,,,97.0,2.0,SELF,2005,2005,,0,0,MEAN_BS
7422.0,3.0,2.0,1.0,3.0,2.0,1.0,52.0,2135.424722841746,1.0,2.0,1,3.0,3.0,3.0,1.0,35.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
7628.0,4.0,1.0,1.0,4.0,2.0,1.0,52.0,3632.337184226862,1.0,2.0,1,2.0,8.0,3.0,1.0,39.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
18448.0,5.0,2.0,1.0,2.0,2.0,2.0,,1727.17249621243,3.0,2.0,3,2.0,2.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
3509.0,5.0,1.0,1.0,2.0,2.0,1.0,52.0,1617.2326204200292,1.0,2.0,1,3.0,2.0,4.0,1.0,40.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
2145.0,4.0,2.0,2.0,2.0,2.0,1.0,52.0,1944.7087387775548,3.0,2.0,1,3.0,4.0,3.0,1.0,38.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
9867.0,4.0,2.0,6.0,1.0,2.0,1.0,48.0,847.6051092087989,1.0,2.0,1,2.0,8.0,3.0,1.0,39.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
338.0,3.0,1.0,1.0,4.0,2.0,1.0,52.0,2721.158112420638,1.0,3.0,1,5.0,1.0,8.0,1.0,60.0,12.0,SELF,2005,2005,,0,0,MEAN_BS
11258.0,2.0,2.0,1.0,4.0,2.0,1.0,,1655.9058862592776,1.0,2.0,3,1.0,2.0,,,97.0,1.0,SELF,2005,2005,,0,0,MEAN_BS
15629.0,5.0,1.0,1.0,2.0,2.0,1.0,,1161.2486231632613,2.0,2.0,3,2.0,7.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
12128.0,3.0,2.0,6.0,1.0,2.0,2.0,52.0,846.7702341426807,1.0,2.0,1,3.0,5.0,4.0,1.0,40.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
10893.0,2.0,2.0,1.0,2.0,2.0,1.0,40.0,2776.512882882966,1.0,3.0,1,1.0,2.0,3.0,1.0,35.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
10824.0,2.0,1.0,6.0,1.0,2.0,1.0,51.0,1183.3130245375564,3.0,2.0,1,2.0,4.0,4.0,1.0,43.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
14629.0,6.0,1.0,6.0,1.0,2.0,1.0,,799.943227607979,1.0,,3,,98.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
4524.0,3.0,2.0,1.0,2.0,2.0,1.0,52.0,1957.2425731705137,1.0,1.0,1,,3.0,4.0,1.0,42.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
14744.0,1.0,2.0,6.0,1.0,2.0,1.0,12.0,986.3868125556708,1.0,3.0,1,,2.0,1.0,1.0,7.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
11462.0,2.0,2.0,2.0,3.0,2.0,2.0,52.0,1931.280826645552,2.0,2.0,1,3.0,4.0,3.0,1.0,38.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
16527.0,6.0,1.0,3.0,1.0,2.0,1.0,,661.9583583096539,1.0,2.0,3,,4.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
6232.0,4.0,1.0,1.0,2.0,2.0,1.0,52.0,1923.340547591348,3.0,2.0,1,4.0,1.0,2.0,1.0,33.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
16904.0,6.0,2.0,1.0,2.0,2.0,1.0,,1712.4775496171658,1.0,2.0,3,,2.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
17600.0,1.0,2.0,6.0,2.0,2.0,1.0,46.0,1815.6807281100112,1.0,2.0,1,1.0,9.0,1.0,1.0,16.0,2.0,SELF,2005,2005,,0,0,MEAN_BS
15022.0,2.0,1.0,1.0,3.0,2.0,1.0,52.0,2680.2267972164723,2.0,2.0,1,4.0,4.0,3.0,1.0,37.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
9477.0,4.0,2.0,2.0,3.0,2.0,1.0,52.0,2873.566534220633,1.0,2.0,1,3.0,4.0,4.0,1.0,40.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
8402.0,2.0,1.0,2.0,3.0,2.0,1.0,10.0,3373.2897285680424,1.0,1.0,2,2.0,6.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
1742.0,5.0,2.0,2.0,2.0,2.0,1.0,,2198.4127245475247,1.0,2.0,3,1.0,6.0,,,97.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
4064.0,2.0,2.0,6.0,2.0,2.0,1.0,9.0,2793.768715902715,1.0,2.0,2,1.0,4.0,,,97.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
7591.0,5.0,2.0,2.0,2.0,2.0,1.0,,2164.656874199887,2.0,,3,,98.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
11693.0,7.0,1.0,1.0,3.0,2.0,1.0,,10125.372436249208,1.0,,3,,98.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
6242.0,2.0,2.0,5.0,1.0,2.0,1.0,12.0,1105.042476700277,1.0,2.0,1,2.0,3.0,1.0,2.0,6.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
18567.0,5.0,2.0,1.0,2.0,2.0,2.0,,2332.4005449760057,1.0,2.0,3,1.0,9.0,,,97.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
897.0,3.0,2.0,2.0,1.0,2.0,1.0,,956.3736088869124,1.0,1.0,3,1.0,5.0,,,97.0,1.0,SELF,2005,2005,,0,0,MEAN_BS
10931.0,7.0,2.0,3.0,1.0,2.0,1.0,,1481.94901662927,2.0,2.0,3,,99.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
18749.0,4.0,2.0,2.0,4.0,2.0,1.0,52.0,1631.7144354586392,3.0,2.0,1,3.0,8.0,2.0,1.0,33.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
7855.0,2.0,1.0,2.0,4.0,2.0,2.0,52.0,3299.4389224475053,2.0,2.0,1,2.0,9.0,4.0,1.0,40.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
222.0,3.0,1.0,1.0,4.0,2.0,1.0,52.0,1564.210425068006,1.0,2.0,1,3.0,2.0,6.0,1.0,50.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
9071.0,6.0,2.0,1.0,2.0,2.0,1.0,44.0,2110.1142950577923,1.0,2.0,3,3.0,4.0,,,97.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
15215.0,6.0,2.0,3.0,1.0,2.0,1.0,,812.3481607186905,3.0,2.0,3,1.0,9.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
15478.0,2.0,2.0,6.0,3.0,2.0,1.0,52.0,4196.946847938475,2.0,2.0,1,1.0,6.0,1.0,1.0,25.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
4493.0,7.0,1.0,6.0,1.0,2.0,1.0,,3160.077170286706,1.0,2.0,3,1.0,10.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
7015.0,4.0,1.0,2.0,3.0,2.0,1.0,52.0,4817.223799084112,1.0,2.0,1,5.0,1.0,4.0,1.0,43.0,12.0,SELF,2005,2005,,0,0,MEAN_BS
747.0,7.0,2.0,1.0,2.0,2.0,1.0,,2871.179550481627,2.0,2.0,3,,4.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
12929.0,4.0,2.0,1.0,3.0,2.0,2.0,52.0,2663.34000380209,1.0,2.0,1,1.0,4.0,3.0,1.0,36.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
19119.0,4.0,2.0,5.0,1.0,2.0,1.0,52.0,967.7506497829812,1.0,2.0,1,3.0,2.0,3.0,1.0,38.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
7178.0,4.0,2.0,6.0,1.0,2.0,1.0,52.0,1264.5833024080814,1.0,2.0,1,2.0,2.0,5.0,2.0,45.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
6238.0,4.0,1.0,6.0,1.0,2.0,1.0,52.0,1265.8313899862817,1.0,2.0,1,2.0,5.0,1.0,1.0,7.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
7335.0,2.0,1.0,6.0,4.0,2.0,1.0,50.0,2775.743537484235,3.0,2.0,1,,9.0,1.0,1.0,20.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
14031.0,5.0,2.0,6.0,2.0,2.0,1.0,,2029.4587397030143,1.0,2.0,3,3.0,2.0,,,97.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
7764.0,2.0,2.0,2.0,3.0,2.0,1.0,44.0,678.7058943710986,1.0,2.0,1,,98.0,1.0,1.0,25.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
1926.0,2.0,2.0,2.0,5.0,2.0,1.0,,3508.2629613934173,1.0,2.0,3,,9.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
14878.0,3.0,2.0,1.0,4.0,2.0,1.0,52.0,4258.590983494187,1.0,1.0,1,2.0,8.0,3.0,1.0,38.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
16493.0,5.0,1.0,1.0,2.0,2.0,1.0,52.0,1143.1438944213287,2.0,2.0,1,5.0,1.0,5.0,1.0,45.0,12.0,SELF,2005,2005,,0,0,MEAN_BS
14089.0,2.0,2.0,1.0,4.0,2.0,2.0,52.0,1214.4074630015596,3.0,2.0,1,2.0,9.0,3.0,1.0,38.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
11019.0,7.0,1.0,1.0,2.0,2.0,1.0,,4074.144367475422,2.0,2.0,3,,2.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
508.0,2.0,1.0,2.0,4.0,2.0,1.0,12.0,3496.101192350653,3.0,1.0,1,2.0,5.0,1.0,2.0,20.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
14342.0,2.0,2.0,1.0,5.0,2.0,1.0,,2052.9342868891126,3.0,3.0,3,,9.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
6401.0,5.0,2.0,6.0,1.0,2.0,1.0,26.0,518.1435961612324,3.0,2.0,,2.0,3.0,,1.0,99.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
4972.0,3.0,2.0,6.0,3.0,2.0,2.0,,2754.529205859823,1.0,2.0,3,2.0,9.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
2506.0,7.0,2.0,3.0,1.0,2.0,2.0,,1292.2908390854964,2.0,2.0,3,1.0,8.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
11180.0,5.0,2.0,1.0,2.0,2.0,1.0,,1334.620309438854,1.0,2.0,3,1.0,5.0,,,97.0,1.0,SELF,2005,2005,,0,0,MEAN_BS
16811.0,7.0,1.0,1.0,2.0,2.0,1.0,,3210.257159271954,1.0,1.0,3,,8.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
6500.0,4.0,1.0,3.0,1.0,2.0,1.0,,1147.1159238587456,1.0,2.0,3,2.0,8.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
1241.0,5.0,1.0,2.0,2.0,2.0,2.0,50.0,2433.991797232314,3.0,2.0,3,4.0,4.0,,,97.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
7527.0,3.0,1.0,2.0,4.0,2.0,1.0,52.0,2526.155024363969,2.0,2.0,1,2.0,6.0,4.0,1.0,40.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
5708.0,3.0,2.0,6.0,1.0,2.0,1.0,50.0,565.7032628275664,1.0,2.0,1,2.0,3.0,3.0,1.0,38.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
12781.0,1.0,2.0,6.0,3.0,2.0,1.0,6.0,1617.567990872525,1.0,2.0,2,,9.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
6070.0,5.0,2.0,1.0,2.0,2.0,1.0,20.0,2029.4587397030143,1.0,2.0,1,1.0,9.0,1.0,2.0,10.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
12868.0,6.0,2.0,3.0,1.0,2.0,1.0,,875.7733797884351,1.0,2.0,3,,8.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
11302.0,1.0,1.0,6.0,1.0,2.0,1.0,52.0,1557.717199484856,1.0,2.0,1,1.0,9.0,4.0,1.0,40.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
18522.0,4.0,1.0,6.0,1.0,2.0,1.0,12.0,659.4949664140621,2.0,2.0,3,1.0,4.0,,,97.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
5360.0,2.0,2.0,2.0,3.0,2.0,1.0,52.0,1233.640840188035,3.0,2.0,1,2.0,3.0,3.0,1.0,38.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
9747.0,4.0,2.0,1.0,2.0,2.0,1.0,52.0,1137.883705722366,1.0,2.0,1,,2.0,6.0,1.0,50.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
959.0,3.0,1.0,1.0,1.0,2.0,1.0,48.0,1151.0880923468185,1.0,2.0,1,,8.0,4.0,1.0,40.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
5300.0,3.0,2.0,2.0,2.0,2.0,1.0,16.0,2414.9143408790433,1.0,2.0,3,2.0,4.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
8882.0,7.0,2.0,3.0,1.0,2.0,1.0,,1394.2957723665568,2.0,2.0,3,,9.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
9666.0,5.0,1.0,1.0,2.0,2.0,1.0,52.0,1976.3013926096928,1.0,2.0,1,2.0,9.0,4.0,1.0,40.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
18738.0,3.0,1.0,2.0,4.0,2.0,1.0,40.0,1551.9839999571195,1.0,2.0,1,1.0,3.0,4.0,2.0,40.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
10137.0,2.0,1.0,2.0,2.0,2.0,1.0,30.0,1979.748437935519,1.0,2.0,1,3.0,4.0,4.0,1.0,40.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
7742.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,2567.3784954479643,1.0,2.0,1,1.0,9.0,4.0,1.0,40.0,2.0,SELF,2005,2005,,0,0,MEAN_BS
13226.0,4.0,2.0,1.0,2.0,2.0,2.0,52.0,1724.8697630961583,1.0,1.0,1,2.0,8.0,5.0,1.0,45.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
16031.0,7.0,1.0,1.0,2.0,2.0,1.0,,3715.430293561278,1.0,2.0,3,,4.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
15211.0,2.0,2.0,5.0,3.0,2.0,1.0,12.0,1110.9701491259898,1.0,3.0,1,2.0,6.0,4.0,1.0,42.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
14300.0,6.0,1.0,1.0,1.0,2.0,1.0,,571.747015093226,2.0,2.0,3,,9.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
11547.0,2.0,2.0,1.0,4.0,2.0,1.0,52.0,1305.1960340671917,1.0,2.0,1,2.0,4.0,3.0,1.0,37.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
18666.0,1.0,1.0,6.0,5.0,2.0,2.0,15.0,3181.987163520727,1.0,2.0,2,,9.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
14147.0,1.0,2.0,2.0,1.0,2.0,1.0,8.0,558.5118946652942,1.0,2.0,2,1.0,6.0,,,97.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
5555.0,3.0,1.0,6.0,1.0,2.0,2.0,52.0,1197.4167662913287,1.0,2.0,1,2.0,4.0,8.0,2.0,75.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
11134.0,4.0,1.0,6.0,1.0,2.0,2.0,52.0,872.8694929820144,2.0,2.0,1,3.0,4.0,,1.0,99.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
8918.0,5.0,1.0,5.0,1.0,2.0,2.0,12.0,1091.8893021882466,3.0,2.0,1,2.0,10.0,4.0,1.0,40.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
3881.0,5.0,1.0,5.0,1.0,2.0,2.0,52.0,1136.9947870620515,1.0,2.0,1,3.0,3.0,3.0,1.0,35.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
18878.0,3.0,2.0,1.0,5.0,2.0,1.0,52.0,4448.641475058473,1.0,3.0,1,2.0,2.0,4.0,1.0,40.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
12966.0,3.0,2.0,1.0,4.0,2.0,1.0,,1120.7736573564343,3.0,3.0,3,1.0,2.0,,,97.0,1.0,SELF,2005,2005,,0,0,MEAN_BS
12785.0,3.0,1.0,6.0,1.0,2.0,1.0,52.0,1571.9794696725548,1.0,2.0,1,3.0,3.0,3.0,1.0,35.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
661.0,5.0,2.0,1.0,2.0,2.0,2.0,12.0,2414.0940251246993,1.0,2.0,3,1.0,8.0,,,97.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
5844.0,5.0,2.0,3.0,1.0,2.0,1.0,,1000.5387409050062,1.0,3.0,3,2.0,6.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
14650.0,2.0,1.0,6.0,1.0,2.0,1.0,52.0,1590.7053127471945,2.0,2.0,1,3.0,1.0,4.0,1.0,40.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
9327.0,4.0,2.0,6.0,2.0,2.0,1.0,52.0,2001.3066647125852,3.0,3.0,1,3.0,3.0,3.0,1.0,38.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
19467.0,5.0,2.0,5.0,1.0,2.0,1.0,,688.2340408660064,1.0,2.0,3,1.0,3.0,,,97.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
11250.0,3.0,2.0,1.0,2.0,2.0,2.0,14.0,1823.9129794940984,3.0,2.0,3,1.0,8.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
17187.0,4.0,2.0,2.0,2.0,2.0,1.0,52.0,1185.873631823361,2.0,2.0,1,,3.0,3.0,1.0,35.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
4507.0,5.0,1.0,1.0,4.0,2.0,1.0,40.0,4745.168268682812,1.0,2.0,1,5.0,1.0,8.0,2.0,60.0,12.0,SELF,2005,2005,,0,0,MEAN_BS
11346.0,4.0,1.0,1.0,4.0,2.0,1.0,52.0,2015.3114541164769,1.0,2.0,1,2.0,5.0,4.0,1.0,40.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
11701.0,1.0,1.0,6.0,3.0,2.0,1.0,52.0,4553.891987028521,2.0,2.0,1,2.0,4.0,5.0,1.0,45.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
2168.0,2.0,1.0,2.0,2.0,2.0,2.0,47.0,3644.2166587109114,1.0,2.0,1,3.0,3.0,4.0,1.0,40.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
11773.0,5.0,1.0,1.0,4.0,2.0,1.0,,5686.646498089452,1.0,2.0,3,3.0,8.0,,,97.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
9738.0,1.0,1.0,6.0,5.0,2.0,1.0,5.0,5955.690631876229,3.0,2.0,1,1.0,5.0,2.0,1.0,30.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
5356.0,6.0,1.0,4.0,1.0,2.0,1.0,,799.943227607979,1.0,2.0,3,2.0,9.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
16797.0,4.0,1.0,1.0,4.0,2.0,1.0,14.0,3702.873318419445,1.0,2.0,3,3.0,3.0,,,97.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
3398.0,2.0,1.0,6.0,1.0,2.0,1.0,52.0,1590.7053127471945,2.0,2.0,1,,2.0,6.0,1.0,50.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
13757.0,4.0,2.0,1.0,2.0,2.0,1.0,44.0,1944.7087387775548,3.0,2.0,1,2.0,8.0,3.0,1.0,37.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
1430.0,2.0,1.0,4.0,2.0,2.0,1.0,7.0,1135.0541731952956,1.0,1.0,1,1.0,2.0,8.0,2.0,65.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
13149.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2032.7914178967576,1.0,3.0,2,,2.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
15901.0,1.0,2.0,6.0,2.0,2.0,1.0,16.0,2102.1095187929595,1.0,2.0,,1.0,5.0,,,98.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
6001.0,1.0,1.0,6.0,2.0,2.0,1.0,44.0,4388.826567203706,1.0,2.0,1,,5.0,4.0,2.0,40.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
10517.0,3.0,2.0,2.0,2.0,2.0,1.0,52.0,1231.709707423934,1.0,2.0,1,4.0,1.0,4.0,1.0,42.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
18611.0,3.0,2.0,4.0,3.0,2.0,2.0,52.0,1881.272763391125,3.0,2.0,1,2.0,9.0,1.0,1.0,25.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
17888.0,4.0,2.0,1.0,1.0,2.0,2.0,,868.507066518324,1.0,2.0,3,1.0,9.0,,,97.0,1.0,SELF,2005,2005,,0,0,MEAN_BS
18943.0,1.0,2.0,6.0,3.0,2.0,1.0,,2982.911996211569,2.0,2.0,1,,3.0,3.0,1.0,38.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
15858.0,5.0,2.0,6.0,1.0,2.0,1.0,30.0,987.0178222503924,3.0,2.0,1,4.0,1.0,4.0,1.0,40.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
15915.0,6.0,2.0,1.0,2.0,2.0,1.0,,1150.278131213904,1.0,2.0,3,2.0,4.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
11699.0,6.0,2.0,1.0,2.0,2.0,2.0,,2405.8802173086965,1.0,2.0,3,,10.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
12949.0,6.0,2.0,1.0,2.0,2.0,1.0,,2121.3666549697223,1.0,2.0,3,,9.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
3486.0,6.0,1.0,3.0,1.0,2.0,2.0,,1389.9463676071027,1.0,2.0,3,,10.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
16628.0,5.0,2.0,1.0,2.0,2.0,1.0,12.0,2164.656874199887,2.0,2.0,,,3.0,,2.0,99.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
6017.0,4.0,1.0,1.0,2.0,2.0,2.0,52.0,2281.5906348724698,2.0,2.0,1,5.0,8.0,5.0,1.0,45.0,12.0,SELF,2005,2005,,0,0,MEAN_BS
16463.0,6.0,2.0,3.0,1.0,2.0,1.0,,1239.618081779515,1.0,2.0,3,4.0,4.0,,,97.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
2575.0,1.0,1.0,6.0,3.0,2.0,1.0,,2775.8740973762524,1.0,3.0,2,,9.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
11637.0,1.0,2.0,6.0,1.0,2.0,1.0,52.0,956.797235054291,1.0,2.0,1,2.0,2.0,3.0,1.0,38.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
2169.0,2.0,2.0,2.0,2.0,2.0,1.0,44.0,2573.3866761013364,1.0,2.0,1,2.0,3.0,2.0,1.0,30.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
7405.0,5.0,1.0,5.0,1.0,2.0,2.0,,1154.5739422574131,1.0,2.0,3,1.0,10.0,,,97.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
